id,status_group,translate
44201,functional needs repair,1
55671,non functional,2
27208,functional,0
30649,functional,0
17661,functional,0
18296,functional,0
71000,non functional,2
64448,functional,0
39572,functional needs repair,1
21187,functional,0
64014,non functional,2
26704,non functional,2
49157,functional,0
54305,functional,0
17944,functional needs repair,1
27723,functional,0
10662,functional,0
42885,functional,0
14322,non functional,2
44711,functional,0
26789,functional needs repair,1
68655,non functional,2
6615,functional,0
5429,non functional,2
61419,functional,0
13114,functional,0
64441,functional,0
6053,functional,0
59217,functional,0
69609,non functional,2
66806,functional,0
21465,functional,0
41139,non functional,2
69757,functional,0
27078,functional,0
12306,functional,0
3223,functional,0
24551,non functional,2
27250,functional needs repair,1
68535,non functional,2
43744,functional,0
16694,functional,0
47642,functional needs repair,1
15448,functional,0
58509,non functional,2
67928,functional,0
59294,non functional,2
46487,functional,0
8805,functional,0
31950,functional,0
54928,non functional,2
57816,non functional,2
52158,non functional,2
61096,functional,0
21470,functional needs repair,1
64347,functional,0
1854,functional,0
5959,non functional,2
53742,functional,0
70341,non functional,2
51151,non functional,2
67691,functional,0
14328,non functional,2
36476,non functional,2
53072,functional,0
48549,functional needs repair,1
46000,functional,0
70289,non functional,2
69580,functional,0
42551,functional,0
37573,functional,0
35210,functional,0
15130,functional,0
42280,non functional,2
45116,non functional,2
15647,functional,0
6278,functional,0
1397,non functional,2
22166,functional needs repair,1
20398,functional,0
63838,functional,0
32827,non functional,2
27149,functional,0
16152,functional,0
72512,functional,0
58486,functional,0
17797,functional,0
26438,functional,0
41939,non functional,2
838,non functional,2
38386,functional,0
51162,non functional,2
65049,functional,0
58534,non functional,2
36730,functional,0
69592,functional,0
73123,non functional,2
73479,functional needs repair,1
54021,functional,0
11644,functional,0
67156,non functional,2
57388,non functional,2
69009,functional,0
23411,non functional,2
47463,non functional,2
44367,non functional,2
26988,non functional,2
17165,functional,0
27478,non functional,2
34998,functional,0
67132,functional needs repair,1
16205,functional,0
70650,functional,0
53705,functional,0
36891,functional,0
32622,functional needs repair,1
18182,functional,0
71576,functional,0
13070,non functional,2
16720,functional,0
67032,non functional,2
24512,non functional,2
52459,functional,0
53787,non functional,2
37970,functional,0
67969,non functional,2
18731,functional,0
22058,non functional,2
40716,functional,0
30345,functional,0
8604,non functional,2
33090,functional,0
41476,functional,0
54821,functional,0
48486,non functional,2
24958,non functional,2
61459,functional,0
61067,functional,0
22268,non functional,2
33051,non functional,2
1725,non functional,2
16076,functional,0
54137,functional,0
32794,non functional,2
46034,functional,0
40005,functional,0
12728,non functional,2
39904,functional needs repair,1
26781,functional,0
73527,functional,0
68584,functional,0
3972,functional,0
32257,non functional,2
59232,non functional,2
54581,functional,0
559,functional,0
72907,functional,0
20348,non functional,2
28966,non functional,2
19368,non functional,2
33099,non functional,2
50855,non functional,2
27768,non functional,2
53164,functional,0
58627,functional,0
42422,non functional,2
54025,functional,0
12343,non functional,2
23267,functional,0
60131,functional,0
62325,non functional,2
49808,functional,0
37120,functional,0
64963,non functional,2
51348,non functional,2
49401,functional needs repair,1
25418,functional,0
67006,functional,0
67865,functional,0
13104,functional,0
46963,functional,0
47092,non functional,2
25917,functional,0
37410,non functional,2
23683,functional,0
60076,functional,0
30633,functional,0
27929,functional,0
46386,functional,0
17909,functional,0
22235,functional,0
22231,functional,0
30364,functional,0
35133,functional,0
15409,functional,0
7479,non functional,2
18862,functional,0
15960,non functional,2
12241,functional,0
58316,non functional,2
67779,non functional,2
11148,functional,0
61027,functional,0
60585,non functional,2
74086,non functional,2
66335,non functional,2
50303,non functional,2
11757,functional,0
5950,functional,0
27046,functional,0
7957,functional,0
7492,functional,0
58438,functional,0
65326,non functional,2
2885,functional,0
70418,functional,0
30149,functional,0
28161,functional needs repair,1
41840,non functional,2
4670,non functional,2
24292,non functional,2
43648,non functional,2
73353,non functional,2
40104,functional,0
51480,non functional,2
27848,functional,0
23971,non functional,2
66664,functional,0
67877,non functional,2
65707,functional,0
34299,non functional,2
71031,functional,0
48107,functional,0
72262,non functional,2
1114,non functional,2
28829,functional,0
74215,functional,0
24755,non functional,2
4875,non functional,2
36170,functional needs repair,1
27093,non functional,2
51887,non functional,2
58345,functional,0
70146,non functional,2
3869,functional,0
55440,non functional,2
67832,non functional,2
47424,functional,0
59888,non functional,2
28281,functional,0
54674,functional,0
56275,functional needs repair,1
67399,functional,0
73976,non functional,2
11139,non functional,2
34077,non functional,2
62391,functional,0
42927,functional,0
52315,functional,0
63991,functional,0
55901,functional needs repair,1
3783,functional,0
68864,non functional,2
15283,functional,0
62280,non functional,2
66479,functional,0
3565,functional,0
40150,functional,0
30486,non functional,2
17189,non functional,2
25316,functional,0
9123,functional,0
11760,functional,0
50991,functional,0
66584,functional,0
40432,non functional,2
69245,non functional,2
49969,functional,0
9547,non functional,2
8132,functional,0
58749,functional,0
66014,functional needs repair,1
1227,non functional,2
61818,functional,0
23389,functional,0
66928,non functional,2
70209,functional,0
49899,non functional,2
38781,functional,0
44104,non functional,2
26247,non functional,2
9658,non functional,2
12729,functional,0
24309,non functional,2
61259,non functional,2
56809,functional,0
51579,functional,0
45226,functional,0
53332,functional,0
22614,functional,0
31573,non functional,2
50406,non functional,2
27640,non functional,2
60446,functional,0
28850,non functional,2
7732,non functional,2
61982,functional,0
18765,functional,0
12544,non functional,2
6646,non functional,2
64802,non functional,2
67536,functional,0
30936,non functional,2
58163,functional,0
64050,functional,0
68373,functional,0
24149,functional,0
33645,functional,0
47985,functional,0
29319,functional,0
21132,functional,0
42096,non functional,2
40361,functional needs repair,1
63595,functional,0
22509,functional needs repair,1
43847,non functional,2
26214,functional,0
15249,non functional,2
8687,functional,0
29712,functional needs repair,1
69828,functional,0
66543,functional,0
73462,functional needs repair,1
67360,functional needs repair,1
18582,functional,0
71228,functional,0
47367,non functional,2
68414,functional,0
34147,non functional,2
842,functional,0
35501,functional needs repair,1
2901,non functional,2
62804,functional,0
27465,non functional,2
31379,functional,0
28039,non functional,2
66785,functional,0
64998,functional,0
46744,functional,0
41901,functional,0
47852,functional,0
24122,functional,0
64550,functional,0
56290,functional needs repair,1
36043,non functional,2
62819,functional,0
48365,non functional,2
72186,functional,0
5380,functional,0
10442,non functional,2
66536,functional,0
12027,non functional,2
16243,functional,0
12579,functional,0
70242,non functional,2
11306,functional,0
55130,functional,0
62575,non functional,2
34215,non functional,2
22847,non functional,2
10348,non functional,2
9859,non functional,2
23877,non functional,2
19937,non functional,2
22733,functional,0
13162,non functional,2
69516,functional,0
52567,non functional,2
37272,functional needs repair,1
29461,non functional,2
16220,functional,0
3678,non functional,2
23919,functional,0
18179,functional,0
68631,functional,0
46726,functional,0
29323,functional,0
7618,functional,0
59777,functional,0
39954,functional,0
16915,non functional,2
33616,functional,0
61446,functional,0
47146,functional,0
9283,functional,0
34090,functional,0
58247,non functional,2
398,functional,0
55747,non functional,2
1095,functional,0
24236,functional,0
10436,functional,0
15365,non functional,2
17257,non functional,2
39190,non functional,2
21284,non functional,2
43620,functional,0
63298,non functional,2
18123,non functional,2
33045,functional,0
4227,functional,0
34397,functional,0
56068,functional,0
27264,non functional,2
22094,functional,0
10645,functional,0
39795,functional needs repair,1
55725,functional,0
49045,functional,0
64539,functional,0
32090,functional,0
14704,non functional,2
38418,non functional,2
48851,non functional,2
73176,non functional,2
11318,functional,0
4945,non functional,2
5904,non functional,2
49375,functional,0
58625,functional,0
3025,functional,0
52701,non functional,2
43722,non functional,2
69455,functional,0
61014,functional,0
8935,functional,0
30773,non functional,2
15176,functional needs repair,1
41729,functional needs repair,1
47248,functional,0
40856,non functional,2
16614,functional,0
1375,non functional,2
40810,functional,0
28072,functional,0
63143,functional,0
22497,functional,0
28784,functional,0
7799,functional,0
19624,functional,0
73575,non functional,2
54707,functional,0
7051,non functional,2
17220,functional,0
35777,functional,0
65171,functional,0
42932,non functional,2
60685,non functional,2
63921,functional,0
5797,functional,0
40065,functional,0
15930,non functional,2
9906,functional,0
27562,functional,0
25920,functional,0
52507,functional,0
28013,functional needs repair,1
4795,non functional,2
43853,functional,0
31842,functional,0
33615,non functional,2
32786,functional,0
38890,non functional,2
45872,functional,0
44782,functional,0
73623,non functional,2
28440,functional,0
36696,non functional,2
48885,non functional,2
20317,non functional,2
60162,functional,0
57005,functional,0
13436,functional,0
35218,functional,0
4863,non functional,2
72236,functional,0
3038,non functional,2
46945,non functional,2
24866,functional,0
29805,functional needs repair,1
11293,non functional,2
65401,functional,0
9657,non functional,2
63597,functional,0
70234,functional,0
68460,functional needs repair,1
2186,functional needs repair,1
59621,non functional,2
17583,functional,0
